Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,25394.818,-0.0028368533,0.15144387,25097.068,512.8201,1667.0156,0.13464724,3281967.2
1,25092.457,0.00014831875,0.03266595,25073.3,491.8811,1455.947,0.09981514,3373437000.0
2,25070.363,7.127127e-05,0.018731924,25048.049,469.94672,1388.6011,0.09084173,2341974000.0
3,25054.025,7.1409195e-05,0.008595103,25049.557,462.93512,1315.8932,0.084954195,21623372000.0
4,25052.344,0.00011733244,0.0069452734,25036.443,462.5683,1326.2898,0.08445097,199273000000.0
5,25041.947,9.125959e-05,0.0063309195,25026.94,463.028,1314.8047,0.08308305,191179620000.0
6,25030.732,9.754007e-05,0.00579578,25004.72,462.8361,1303.4277,0.080695964,1242290300000.0
7,25012.291,5.7624886e-05,0.0057077766,25005.414,463.3913,1355.0223,0.07909601,1436869000000.0
8,25001.236,3.0227926e-05,0.00532799,24989.76,462.70978,1334.8481,0.0754157,2595296600000.0
9,24993.598,4.523385e-05,0.0050318358,24996.045,459.6805,1336.539,0.07711436,943623100000.0
10,24990.275,3.492701e-05,0.004861047,24989.686,463.55252,1363.7665,0.07575214,2017236500000.0
11,24990.139,1.890062e-05,0.00464403,24982.025,456.3108,1290.8398,0.071463995,2373166800000.0
12,24986.729,5.229546e-05,0.004618468,24991.166,456.09424,1314.1024,0.07089073,14554253000000.0
13,24984.06,2.8168468e-05,0.004754131,24991.484,461.5663,1295.6664,0.06460527,73972205000000.0
14,24991.99,7.106901e-05,0.0049886354,25001.441,459.82004,1398.594,0.060125053,1705839500000000.0
15,24992.104,3.5777433e-05,0.005043761,25009.178,462.02686,1334.8037,0.060117323,9515926000000000.0
16,24992.424,3.0412628e-05,0.0049710795,24996.367,460.82797,1369.1421,0.059364792,2.9392173e+16
17,24989.133,6.153431e-05,0.004865881,25015.516,459.21262,1351.3304,0.057463087,1.5614127e+16
18,24992.805,3.658495e-05,0.005018975,25009.225,464.2811,1311.8552,0.05668893,8.231797e+16
19,24990.99,2.5957565e-05,0.0048780954,25001.805,462.57428,1456.8218,0.055687733,3.863822e+17
20,24994.3,7.0405185e-05,0.0050693844,25019.498,462.19937,1419.6178,0.05679382,3.997339e+17
21,24997.436,-6.7257324e-06,0.005178789,25009.623,464.34283,1407.0791,0.054784913,2.3925587e+18
22,24994.404,3.5495887e-05,0.005249721,25014.25,463.76306,1368.4343,0.05756973,1.028343e+17
23,24995.252,6.5190885e-05,0.005389778,25023.43,464.6781,1359.5396,0.057540625,2.754558e+17
24,24993.582,2.808231e-05,0.0055202674,25023.492,468.8185,1312.5481,0.05417732,1.0624335e+19
25,24999.455,-3.1512566e-06,0.005626073,25011.08,464.03607,1344.4362,0.056533076,1.539704e+18
26,24998.855,2.6389482e-05,0.0058087516,25016.207,468.72064,1330.279,0.055226054,1.2444356e+19
27,24993.396,3.6359008e-05,0.0059691663,25015.15,467.2483,1356.0211,0.056443084,5.914012e+18
28,24989.686,3.6457986e-05,0.005980422,25023.568,468.71362,1355.8258,0.05499478,5.4025697e+18
29,24999.676,4.422461e-06,0.006039632,25016.805,467.04758,1369.018,0.052508507,5.5594514e+19
30,24991.662,6.1713006e-05,0.0064370395,25029.305,466.3561,1327.4938,0.055009414,1.7378793e+19
31,24991.145,2.5978892e-05,0.006524816,25028.12,465.7567,1317.7511,0.056752935,8.98963e+18
32,25000.342,3.506226e-05,0.006894797,25023.404,464.36426,1300.1882,0.057378333,1.10388926e+18
33,24994.635,2.0755531e-05,0.006895089,25036.867,468.36545,1354.7144,0.056938637,2.4127092e+19
34,25003.576,5.0656312e-05,0.007111583,25043.818,467.4318,1296.8821,0.058014885,3.0124606e+19
35,25004.254,7.75879e-06,0.007365346,25039.018,467.11322,1338.6755,0.059518542,1.4262745e+19
36,25000.59,5.8594487e-05,0.0076632053,25042.48,464.3855,1319.9103,0.058466364,7.3439136e+18
37,25003.014,2.2289341e-05,0.0080371415,25047.387,464.88925,1314.2083,0.054653026,5.2149617e+19
38,25011.592,1.1906066e-05,0.008009473,25031.848,461.8607,1288.0719,0.05661142,7.613409e+18
39,24998.88,3.882847e-05,0.007932771,25054.79,463.30112,1312.4336,0.057490963,1.6820732e+20
40,25003.1,4.6441623e-06,0.008344891,25052.918,463.42545,1405.189,0.05704662,7.70708e+19
41,25002.066,3.842927e-05,0.008637194,25038.738,466.34116,1320.3112,0.05476331,5.029297e+19
42,25004.385,2.7384755e-05,0.009083177,25047.29,465.7333,1362.5248,0.059754122,2.2590792e+19
43,25001.375,4.2307507e-05,0.008927414,25019.26,468.5395,1350.4233,0.060765874,9.944858e+19
44,24999.885,-2.2171922e-05,0.008723472,25028.135,467.34766,1346.9478,0.06118953,3.3364823e+19
45,24999.035,3.5022615e-05,0.009413034,25049.627,467.82373,1293.4264,0.058263432,2.2165171e+20
46,25007.467,3.8328548e-05,0.009299849,25027.727,461.7438,1311.4978,0.056806147,7.2674545e+20
47,24999.74,-4.4289518e-05,0.009412291,25036.95,467.75595,1327.7137,0.060088675,5.2081724e+19
48,25003.707,5.239955e-05,0.009437068,25046.502,461.7631,1363.4176,0.059408247,1.16462515e+20
49,24991.717,1.3430591e-05,0.00932471,25043.484,466.6089,1294.8185,0.061320126,6.822949e+20
