Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,123340.375,-0.0031592168,5.120258,122336.69,321.74023,899.7607,0.12585567,1210.3694
1,122172.48,0.0026086606,1.6865736,121810.49,294.82483,717.12305,0.110000774,232.06995
2,121702.5,0.0013384458,1.1123711,121683.055,280.20126,618.5506,0.09948207,168.63477
3,121614.18,0.0004537072,1.1007795,121425.86,275.0596,605.096,0.09715335,139.12479
4,121506.375,0.0005293013,0.87974876,121368.46,270.53458,563.8746,0.09263253,115.25205
5,121421.27,0.0007031059,0.77908486,121333.336,267.20865,582.988,0.08832861,160.66191
6,121426.805,0.00019510035,0.76629597,121345.805,263.2273,530.7566,0.08395593,176.06226
7,121412.33,0.00074114295,0.7612673,121350.4,258.54654,508.21777,0.08354564,95.937035
8,121369.87,0.0001899018,0.6913011,121300.55,256.1383,520.0174,0.08240342,93.56416
9,121344.08,0.00046136204,0.70444405,121263.766,256.12622,500.4728,0.08274164,77.12825
10,121310.85,8.205902e-05,0.68976444,121221.58,255.09271,498.40228,0.08129346,83.65489
11,121290.69,0.00037318768,0.6728654,121157.66,255.55565,527.927,0.08060268,93.617584
12,121324.516,0.00019087689,0.6586397,121261.24,250.25494,508.9133,0.07802365,69.32664
13,121356.375,0.00042071767,0.6747152,121289.93,250.90804,480.21368,0.07949869,66.76221
14,121341.125,-6.205216e-05,0.65965253,121246.836,251.60779,481.22162,0.07947014,70.92436
15,121323.08,0.00016246522,0.6529721,121252.66,247.12585,472.55133,0.07792218,56.332714
16,121291.914,-3.6984962e-05,0.6269935,121227.64,252.21002,489.63632,0.07904067,66.4543
17,121284.54,0.00018549715,0.6275401,121180.25,249.58807,475.93103,0.07850673,70.14542
18,121227.65,0.00012998647,0.6334529,121147.27,251.69531,483.36804,0.07851972,72.70621
19,121210.19,0.00029366562,0.63903874,121168.586,251.90704,476.06284,0.079194516,81.05419
20,121227.35,9.386456e-05,0.6369018,121183.3,252.31255,489.4121,0.07798783,112.28847
21,121224.56,3.3438486e-05,0.6438014,121159.93,250.41722,474.36194,0.07672882,77.34731
22,121221.93,7.0267824e-06,0.62833923,121236.66,247.84802,467.56915,0.07700244,67.24501
23,121257.62,3.364496e-06,0.62938297,121214.914,250.17072,478.35178,0.075723164,84.74921
24,121207.54,6.765449e-05,0.6212709,121183.85,249.41199,475.59567,0.07553337,97.93542
25,121196.9,0.00023024877,0.63767654,121163.266,249.15694,479.32715,0.07529893,87.59558
26,121199.2,6.057215e-05,0.63531035,121165.11,247.03696,464.14865,0.07647526,63.764847
27,121190.766,-7.198134e-05,0.6217641,121182.48,248.56343,475.8272,0.074409574,100.77668
28,121194.77,0.00011174204,0.6231009,121191.17,248.56677,472.3985,0.07531591,94.444405
29,121184.39,0.00017566467,0.6257074,121217.055,249.86978,489.11768,0.07762752,92.25986
30,121216.25,5.840119e-05,0.6263873,121197.92,250.72247,477.23895,0.07539749,125.293304
31,121203.625,0.00015223189,0.6279062,121242.375,249.52142,478.6925,0.07499796,113.3615
32,121192.25,-1.3557216e-05,0.63297284,121191.01,251.85503,483.28928,0.07673219,110.60723
33,121147.98,0.00018995395,0.64455557,121194.664,250.20776,471.054,0.07694094,88.3198
34,121179.29,-6.200846e-05,0.6382799,121191.7,249.06253,475.80035,0.075403355,103.61788
35,121187.19,0.00020817768,0.64808655,121217.61,251.26685,469.26224,0.07675195,82.2954
36,121169.96,6.755891e-05,0.64752835,121176.914,249.37196,466.41766,0.07669238,94.24484
37,121149.69,1.0785554e-05,0.632699,121230.26,249.84549,470.1881,0.0769826,99.768654
38,121167.664,0.0003104948,0.6588931,121223.91,254.25525,492.20377,0.07859407,114.32057
39,121137.0,9.534238e-05,0.67546964,121219.74,253.20166,472.47745,0.07860861,79.95541
40,121127.414,-2.1195505e-05,0.6831148,121184.375,251.96037,482.63022,0.07796967,98.5408
41,121107.375,2.947962e-05,0.65925646,121157.04,252.16602,472.41742,0.07810932,101.58929
42,121088.95,0.00015366574,0.6632635,121132.875,253.26343,470.12112,0.07721859,133.24677
43,121086.77,0.000114385526,0.6741654,121139.52,250.8811,476.20813,0.07619045,123.80463
44,121095.06,0.0001583596,0.677128,121161.42,248.63882,461.08154,0.0772588,75.84881
45,121075.266,-0.00016425771,0.67200845,121161.734,249.77077,482.12268,0.077106915,106.81921
46,121078.6,0.00022760993,0.6871104,121175.69,251.33754,465.12604,0.07871657,71.319496
47,121090.336,0.00015022513,0.68135136,121202.99,249.18105,471.3485,0.078637995,71.57962
48,121096.08,5.6428882e-05,0.68006766,121206.69,252.02974,490.42038,0.077935964,123.931366
49,121093.375,6.998326e-05,0.6799089,121174.625,252.95619,499.82602,0.07897856,133.57547
