Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,123386.62,-0.006484154,5.3829365,122455.8,318.18338,843.94116,0.12657198,524.81195
1,122291.48,0.002652951,1.9212536,121910.11,293.95004,706.11096,0.10935713,257.19797
2,121701.44,0.001360314,1.1470231,121481.17,275.6176,618.6523,0.0947827,217.12639
3,121475.625,0.00048244037,1.1178573,121395.99,268.1848,569.5061,0.09060539,183.56914
4,121394.85,0.0012054205,0.9882731,121340.35,270.2477,584.3977,0.089240275,196.45125
5,121371.305,0.0007800851,0.8800549,121323.52,269.33994,575.045,0.087990165,196.58261
6,121363.99,0.00051428995,0.87046623,121360.336,262.47012,546.9577,0.0845821,186.25494
7,121347.52,0.00017278353,0.8738615,121345.39,259.57462,542.18146,0.081187256,248.22328
8,121346.45,0.000663205,0.81185085,121240.19,262.4599,547.0195,0.082287505,248.47719
9,121303.914,0.00039709164,0.7992568,121194.57,259.3669,546.6657,0.08194084,235.81761
10,121305.27,0.00015158077,0.7915933,121278.38,258.00256,522.1183,0.08009733,222.50337
11,121311.914,0.00048795008,0.7857116,121273.625,256.69553,514.09375,0.079108305,183.3479
12,121277.29,0.00013947971,0.7660195,121212.92,254.82298,507.62994,0.0775404,248.49304
13,121284.43,0.0001256254,0.7510931,121198.95,256.74252,515.2809,0.078411154,194.03688
14,121253.25,0.0003341847,0.740641,121250.89,255.46733,499.58835,0.07833226,172.86363
15,121262.625,0.0001163207,0.7273728,121245.836,252.91794,494.13522,0.07800896,172.70714
16,121277.5,0.0003339705,0.7496611,121232.484,253.49638,516.49396,0.07778924,171.75858
17,121252.87,0.00016156082,0.72453314,121218.77,255.055,491.9875,0.07780557,168.05162
18,121255.85,2.7924567e-05,0.7289953,121183.89,254.93204,501.09818,0.076954976,196.76665
19,121260.5,0.00013118554,0.7271773,121227.836,252.9387,496.10654,0.07661616,176.93437
20,121278.77,0.00028168602,0.7359004,121269.07,253.26875,486.17398,0.07681805,165.98695
21,121260.2,-4.53745e-05,0.73677856,121218.55,253.32863,493.57944,0.07429719,244.66911
22,121207.414,0.00021795816,0.7336448,121225.98,253.14796,488.61768,0.07543897,237.08101
23,121229.85,0.000378133,0.734449,121215.2,254.05688,499.8582,0.077729516,166.45587
24,121246.68,-0.0002076767,0.7342795,121208.29,251.14848,495.40298,0.07519592,191.30295
25,121227.85,0.0001321388,0.72437876,121257.05,252.19455,483.90256,0.07541656,146.03577
26,121195.95,0.00029205036,0.72455513,121202.195,252.56029,489.84637,0.07665399,155.60486
27,121225.4,-4.7664777e-05,0.72878253,121238.07,253.8022,497.89673,0.07674262,153.62376
28,121213.625,6.82327e-05,0.7446764,121173.45,252.64925,484.31494,0.07592093,134.92624
29,121204.65,0.00017430345,0.71644074,121214.42,248.97942,476.00378,0.07455114,139.01816
30,121231.7,0.00012284108,0.7170039,121251.125,250.24937,485.24356,0.07538413,122.060326
31,121214.2,3.1752697e-05,0.7122736,121252.27,252.28027,483.82516,0.07613599,119.2928
32,121192.2,0.00011186614,0.7322659,121225.63,252.21385,477.2988,0.07535878,141.6232
33,121204.23,0.000140589,0.7512154,121231.24,248.46014,467.00247,0.07502935,112.43363
34,121215.27,4.149927e-06,0.73529685,121239.61,247.48088,462.90402,0.07361307,131.84793
35,121219.15,9.3539085e-05,0.7515424,121306.4,249.76424,468.3178,0.074418925,118.38502
36,121226.6,9.3173054e-05,0.7637803,121290.98,246.3225,459.66333,0.07338382,104.929436
37,121258.555,0.0002775546,0.7568157,121311.64,248.22412,470.4831,0.07370422,114.87401
38,121241.39,-0.00012199348,0.76601404,121349.35,250.79988,468.26068,0.07506724,125.327515
39,121269.24,7.239408e-05,0.7687254,121295.336,245.24806,458.5186,0.07293716,98.1038
40,121205.7,0.00027022682,0.766766,121236.64,247.31604,467.7477,0.075335845,79.982506
41,121195.7,5.377622e-05,0.76768154,121252.03,252.02428,468.01617,0.075934224,114.91862
42,121165.77,8.574803e-05,0.7797447,121261.24,246.29031,463.64154,0.07470201,87.20997
43,121152.48,-2.228208e-05,0.77635527,121233.664,246.78856,457.17206,0.0748868,96.54898
44,121162.875,0.00016103107,0.7931289,121209.875,247.84981,464.58133,0.07447686,103.08055
45,121144.93,0.00017721973,0.7986247,121267.98,249.31876,461.9652,0.07505936,95.93204
46,121137.75,-2.4007215e-05,0.7970316,121196.33,248.8096,471.24243,0.07555282,121.05949
47,121134.96,7.611765e-05,0.7988834,121229.19,250.02766,466.9259,0.0756281,98.72626
48,121143.43,4.368052e-05,0.782743,121190.875,248.65855,483.2884,0.075404614,100.09579
49,121128.96,0.00026821395,0.8009499,121170.45,246.27737,454.2317,0.07516474,84.96847
