Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,123026.95,-0.007018515,5.06306,122427.375,324.99066,901.4265,0.12539604,2861.7349
1,122124.805,0.0068572373,3.142637,121811.58,286.8776,741.31055,0.09888557,713.8537
2,121499.12,-0.00033078995,0.82914734,121222.56,271.73483,603.73047,0.09164363,199.02255
3,121201.9,0.00040970035,0.77886623,121069.125,274.03317,592.71124,0.09488358,148.86562
4,121063.875,0.0002704205,0.7292319,120941.14,275.59286,599.62866,0.09376489,158.3137
5,120992.43,0.0006938938,0.67945653,120940.555,269.1115,585.102,0.09009454,173.87546
6,120975.055,0.000447171,0.6560954,120897.96,265.7042,553.6072,0.08859005,170.75197
7,120984.0,0.00039116628,0.6690787,120921.41,264.37167,549.79114,0.08556632,174.39986
8,121009.46,0.0005742496,0.625035,120885.26,261.88196,537.84106,0.084860325,177.75302
9,120964.805,0.00045895885,0.62388414,120911.52,262.70578,532.3031,0.08612699,143.77174
10,120963.39,0.00027531423,0.6162552,120876.67,257.4526,535.12494,0.0807196,149.15791
11,120952.83,0.00031078627,0.62111676,120892.73,259.9486,527.8259,0.08378876,121.5038
12,120938.0,0.00031540098,0.58871967,120867.52,257.09766,504.11276,0.0832368,100.30678
13,120896.58,0.00031865016,0.59183276,120882.19,257.80704,511.25922,0.082168415,103.58007
14,120919.35,0.00037999172,0.5826368,120903.82,255.60715,507.31796,0.08181842,99.864876
15,120906.29,0.00010742061,0.5735108,120931.93,256.0686,498.9854,0.08185088,92.01904
16,120929.83,-9.0791844e-05,0.5794924,120922.805,256.5417,509.70056,0.07992281,190.78477
17,120982.164,0.00022584396,0.5632769,120938.98,253.09183,489.3742,0.08075881,104.671234
18,120936.85,0.00041790932,0.5702267,120936.73,254.68336,492.9541,0.079495564,113.5883
19,120949.46,0.00017536413,0.5662144,120927.54,252.65417,479.3766,0.07844914,98.592674
20,120912.055,1.9138306e-05,0.57508576,120960.71,249.41577,484.64627,0.075766094,100.80617
21,120969.65,0.00014846279,0.56752104,121056.14,249.59108,470.44125,0.07510098,111.75378
22,120972.15,0.00024514366,0.56249493,120981.07,251.98503,492.07233,0.07695693,110.75135
23,120947.06,7.213075e-05,0.56843233,120943.54,251.18756,474.24112,0.07514381,146.84836
24,120918.71,6.7575e-05,0.56778157,120893.79,253.26918,481.74026,0.075093694,166.16042
25,120914.5,0.00010143202,0.55513453,120944.1,250.79388,481.39307,0.07429382,165.82433
26,120897.4,0.00017124946,0.56916237,120876.19,249.8218,477.27847,0.073723346,164.18689
27,120892.73,3.1795633e-05,0.57534856,120881.836,250.49431,478.61874,0.07333792,181.3689
28,120858.74,0.0003176295,0.56997234,120892.73,249.22562,464.96457,0.07314841,147.06161
29,120892.0,3.0817e-05,0.56420946,120890.805,248.088,467.15347,0.071962625,173.67659
30,120886.75,-6.7629853e-06,0.57261324,120869.54,247.513,469.3602,0.07105422,238.40083
31,120848.46,0.00023566885,0.56971234,120907.17,249.0256,463.07602,0.07177066,187.12907
32,120846.48,0.0001087388,0.57981616,120888.18,246.81058,463.98904,0.0714361,161.76033
33,120832.15,6.9533104e-05,0.5792117,120864.18,247.86456,462.5613,0.071762905,168.70079
34,120841.68,0.00018507642,0.589966,120880.69,248.52036,460.9261,0.071268015,181.67743
35,120821.08,0.00019036178,0.5949675,120858.41,245.95699,467.53348,0.07084326,205.02336
36,120827.15,0.00021293704,0.60200804,120847.74,248.20073,471.7691,0.07201311,200.43295
37,120802.43,-8.579409e-05,0.5999374,120860.25,246.26253,458.6507,0.070516095,183.87666
38,120813.85,8.726595e-05,0.6115004,120874.83,247.00516,465.24103,0.07099089,234.45694
39,120764.6,0.0001641362,0.6181809,120851.41,245.82391,454.71964,0.07149578,166.27399
40,120774.71,0.00011238463,0.6077032,120887.836,244.49849,462.47537,0.06978583,202.00162
41,120767.77,4.0139865e-05,0.61726046,120832.36,246.08926,461.20685,0.06891645,234.84178
42,120781.164,5.014101e-06,0.6246302,120857.23,247.9697,459.89685,0.070372,268.37875
43,120777.83,0.00034835257,0.6172925,120866.23,244.49231,446.87958,0.07087517,184.5384
44,120762.58,-2.8926088e-05,0.6229059,120857.695,246.7224,453.28836,0.069773674,233.05234
45,120776.086,0.00015797392,0.6303951,120879.77,246.5348,459.0456,0.070447855,194.47276
46,120794.23,8.895947e-05,0.6323332,120848.875,247.13756,467.98257,0.07143244,221.10147
47,120783.39,6.92301e-05,0.6401053,120867.58,251.06877,471.71494,0.072238445,234.2989
48,120778.31,5.316874e-06,0.6438984,120863.27,250.9621,471.5305,0.07083102,254.70651
49,120768.48,9.17688e-05,0.6468238,120921.19,248.64586,453.2784,0.072298564,193.63805
