Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,122992.0,-0.007109705,5.056076,122197.64,315.6166,878.46173,0.12101176,1547.1891
1,121834.23,0.0023230594,1.678902,121453.67,293.55997,738.48615,0.107114874,549.92554
2,121347.25,0.00076978205,0.9298499,121129.83,278.5099,720.2081,0.09683609,367.82547
3,121206.83,0.00082429464,0.8363247,121127.78,274.6809,615.61633,0.09593822,197.67947
4,121145.85,0.00091046415,0.7606398,121047.95,267.9961,588.3762,0.088165134,239.32646
5,121163.555,0.00068397506,0.68390465,121037.67,265.58124,564.85004,0.08494032,238.48192
6,121104.89,0.0006654143,0.64570135,121021.12,264.4634,567.3435,0.08260128,393.8328
7,121087.25,0.00026485065,0.6136641,121042.7,262.0793,537.66364,0.08007633,371.9101
8,121076.83,0.00043314174,0.60737413,120987.94,258.90308,541.0414,0.078280054,335.29172
9,121066.33,0.00040685013,0.61442846,121081.21,255.51099,525.1312,0.07586916,366.35944
10,121068.555,0.00019268971,0.58758515,121038.0,252.98024,510.56964,0.073843814,426.31107
11,121049.27,0.00021122248,0.5918777,121026.03,253.06833,534.2239,0.073810264,371.12778
12,121064.6,0.0002961198,0.567428,120938.67,252.31783,509.24582,0.07406738,308.91354
13,121075.516,0.00041090912,0.57301086,121002.49,252.59883,493.4379,0.07294276,332.69778
14,121006.45,5.4839067e-05,0.57444423,120931.95,253.20615,508.3674,0.07299862,336.9326
15,121012.27,0.00022998964,0.58241343,120968.336,249.85106,498.22382,0.07197305,296.5772
16,120985.96,0.00015340913,0.5578546,120931.73,249.74306,482.6288,0.071666166,259.4042
17,120955.25,0.0002853986,0.5650892,120942.14,250.08052,509.81482,0.07216122,346.34363
18,120939.44,2.716994e-05,0.5572141,120909.02,250.44733,530.1755,0.072197795,279.50714
19,120913.68,0.00028630934,0.56417835,120980.79,251.29999,482.97028,0.07214404,241.58664
20,120907.15,-3.0846055e-05,0.55801916,120920.66,246.63792,496.1896,0.07030166,290.1042
21,120876.19,-3.5498106e-05,0.55496097,120917.27,247.26337,485.3009,0.070739195,257.4243
22,120855.016,0.00012475345,0.5483551,120958.02,247.77202,501.45416,0.07049487,216.68683
23,120865.74,0.00026889643,0.5590781,120929.836,247.7777,470.31793,0.0717531,171.97603
24,120836.77,-0.00010214839,0.5442064,120865.766,246.80345,481.7597,0.06979242,218.8896
25,120855.75,9.143614e-05,0.5552548,120895.52,246.6414,479.43005,0.06961944,169.25777
26,120878.625,0.00024853536,0.56771076,120925.93,244.79668,460.44583,0.070000894,164.97542
27,120853.18,0.00012408654,0.55746645,120926.07,247.41466,482.00507,0.07074593,163.62828
28,120868.33,-5.356064e-05,0.55697554,120937.91,246.7972,485.34692,0.07036321,171.48282
29,120866.555,-4.547546e-05,0.5550272,120897.375,247.55324,477.85608,0.07050061,202.38797
30,120872.1,0.00028582016,0.5598205,120929.03,247.85301,489.39072,0.07018016,200.2836
31,120849.0,0.00012461143,0.5651473,120915.24,244.98102,463.36023,0.069945045,139.76443
32,120869.58,7.486828e-05,0.5764972,120936.77,243.61967,468.81427,0.06904567,195.19649
33,120832.52,0.0002536623,0.573319,120930.42,243.47562,463.36963,0.07017851,142.76006
34,120835.83,-4.61692e-05,0.566522,120902.55,245.58641,481.08224,0.07006913,191.7387
35,120819.54,0.00025559674,0.5862679,120944.92,243.00197,476.95462,0.06965869,130.76357
36,120842.414,3.510602e-05,0.5801613,120904.19,246.5918,465.33682,0.07051108,183.60045
37,120837.98,7.342776e-05,0.58148134,120943.445,243.0653,450.0301,0.07053609,127.84321
38,120897.98,0.00022740643,0.5973708,120988.086,243.18352,460.28708,0.06998567,123.51919
39,120885.73,6.0358925e-05,0.6021258,120916.44,243.91971,463.92087,0.0699355,146.11758
40,120835.52,0.00012609591,0.6021418,120955.42,243.44107,453.67587,0.07056319,131.04495
41,120814.25,-0.000117187206,0.60702795,120903.54,246.54834,490.73703,0.07029061,216.35435
42,120790.31,0.00027095844,0.611424,120886.73,245.6225,462.3316,0.070172966,148.65248
43,120782.94,8.381149e-05,0.61792314,120861.74,244.63559,471.6256,0.069856025,173.56851
44,120761.375,1.25451015e-05,0.61958516,120827.53,247.34601,466.92142,0.07068391,152.26447
45,120745.58,0.00017597825,0.6246754,120864.42,245.64474,468.5979,0.07092771,173.89891
46,120759.055,9.652087e-05,0.61299926,120845.23,246.52252,467.42078,0.070928596,157.38539
47,120764.73,9.795628e-06,0.63614815,120872.27,249.19508,470.75302,0.071520634,192.5625
48,120767.27,0.0002995175,0.63910973,120901.53,248.68585,479.75137,0.07271255,189.45776
49,120759.375,9.240811e-05,0.62535644,120868.64,250.72499,471.26248,0.07307534,193.32785
