Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,25140.8,-0.00021422359,0.10575461,25097.734,290.92255,850.62164,0.05924156,10192126.0
1,25082.96,0.00016554324,0.0299452,25085.48,283.48306,822.24365,0.048126087,69314040.0
2,25076.838,2.9448329e-05,0.021175567,25084.852,280.9757,781.2256,0.04310832,209491140.0
3,25075.707,1.7544504e-05,0.019844962,25089.4,278.25867,790.90045,0.039746743,174130740.0
4,25073.357,2.5819989e-05,0.014836252,25096.553,273.5141,749.0534,0.033316787,1884380900.0
5,25073.01,-8.371287e-06,0.014507551,25080.547,278.08646,786.2928,0.03273836,6662242300.0
6,25070.564,7.9674515e-05,0.012626428,25078.852,281.03754,798.06085,0.039676666,1518017300.0
7,25072.15,1.5193457e-05,0.013809881,25080.11,280.74377,826.67896,0.034151126,4391057400.0
8,25071.877,2.562499e-05,0.015010232,25081.438,277.77832,782.81244,0.03961703,341663800.0
9,25070.756,3.0479643e-05,0.013068081,25081.281,275.58817,800.2702,0.034926713,1054325570.0
10,25072.252,1.1482421e-05,0.011249316,25084.73,277.6412,793.9775,0.03391414,2178851000.0
11,25073.447,1.46662705e-05,0.008273201,25088.484,270.5596,808.4823,0.029788233,3177531600.0
12,25076.16,1.1802176e-05,0.008028175,25089.28,270.49005,742.2268,0.029900333,1900019300.0
13,25073.545,3.4662364e-05,0.009233165,25092.9,266.22513,758.45447,0.029298374,1571842800.0
14,25074.672,1.5224585e-05,0.007777962,25095.148,268.9761,812.13916,0.026932087,7436470300.0
15,25074.314,4.5699402e-05,0.008925597,25088.957,266.01218,732.64856,0.026280178,3447960800.0
16,25072.33,1.0503497e-05,0.009280811,25088.545,266.96515,744.03064,0.022935865,22978744000.0
17,25071.955,4.082396e-05,0.009084596,25088.934,268.41245,769.1537,0.024635775,8082094600.0
18,25069.64,1.9632176e-05,0.007821864,25088.494,264.3367,712.5001,0.02620674,3747812000.0
19,25069.982,1.15929215e-05,0.009306757,25084.602,266.16232,707.90436,0.02550302,5218087000.0
20,25068.896,1.152017e-06,0.008800609,25085.672,266.55606,713.8164,0.021835625,34784846000.0
21,25067.543,3.295409e-05,0.010615635,25091.04,265.09433,712.30597,0.025270442,3643806500.0
22,25066.139,4.734921e-05,0.010581022,25082.71,262.00436,802.3362,0.01982426,19893869000.0
23,25065.984,3.5519113e-06,0.008681934,25082.668,262.67645,706.5796,0.023579635,8600023000.0
24,25066.51,2.690057e-05,0.011958134,25086.617,261.8066,691.7587,0.021222692,15518399000.0
25,25066.158,4.0999207e-06,0.010172155,25086.111,260.36865,729.0069,0.020871263,18439620000.0
26,25064.994,2.602621e-05,0.010070253,25084.5,262.46616,738.9852,0.020607157,11235135000.0
27,25064.613,1.3177704e-05,0.009208617,25084.336,263.38342,821.2892,0.022142204,15439523000.0
28,25064.617,1.3386991e-05,0.010028722,25088.104,266.15753,726.0344,0.023732433,16679869000.0
29,25065.959,-1.6692022e-05,0.008793783,25082.945,261.09833,733.73474,0.018329835,106132180000.0
30,25065.188,8.153559e-06,0.008614827,25082.54,264.18945,751.368,0.018248057,126476950000.0
31,25063.322,2.9162602e-05,0.008457278,25083.664,262.65826,727.00085,0.0214571,27372542000.0
32,25064.04,7.6185296e-07,0.010006931,25088.4,263.10104,721.2862,0.017998911,173677130000.0
33,25062.268,3.2480213e-05,0.0091613075,25080.793,263.3762,700.9374,0.01838953,165399270000.0
34,25062.988,2.0025605e-05,0.00897587,25084.645,263.8429,697.8328,0.01813669,215929080000.0
35,25062.863,1.2794647e-05,0.010250678,25083.062,263.16385,726.86633,0.017371072,151588800000.0
36,25062.502,9.796235e-06,0.010847082,25086.445,256.93964,656.826,0.017674502,51887450000.0
37,25060.73,3.3164153e-05,0.011509544,25081.629,263.78552,718.78156,0.01700319,97538105000.0
38,25061.225,3.5319685e-05,0.010343542,25083.75,261.52515,693.2922,0.01608211,568355200000.0
39,25061.244,-1.04187175e-05,0.011259323,25085.717,257.1517,673.81506,0.016134974,86956740000.0
40,25060.125,9.234357e-06,0.010412085,25080.445,262.8522,690.9981,0.018127369,264201930000.0
41,25059.713,4.6057197e-05,0.010432434,25083.48,259.35938,653.85864,0.014574386,451265600000.0
42,25059.367,3.2637938e-05,0.009596217,25082.15,262.5387,696.6173,0.016077349,160961360000.0
43,25059.271,-9.461953e-06,0.011992054,25076.566,259.31757,663.1254,0.014446738,817271600000.0
44,25058.668,4.177368e-05,0.011323896,25080.334,263.07175,674.1627,0.019066565,90479170000.0
45,25058.418,1.1654926e-05,0.011907021,25075.723,259.52155,654.48834,0.015759787,435822720000.0
46,25057.727,2.2079348e-05,0.009757839,25077.775,257.29147,678.12836,0.01576647,441781030000.0
47,25057.998,2.5928197e-05,0.010714555,25080.97,265.00854,740.1697,0.017980108,126701900000.0
48,25057.88,-1.784657e-05,0.012390635,25077.07,258.79715,756.699,0.01644686,210251200000.0
49,25057.889,1.2547993e-05,0.01093299,25080.879,261.53055,710.429,0.01697476,128459260000.0
