Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,25185.264,-0.0010108569,0.13199937,25109.912,301.19742,965.15985,0.0839224,259253.56
1,25088.13,8.979782e-05,0.025896799,25092.145,294.84708,963.37396,0.05944816,33693864.0
2,25082.742,-2.6718668e-05,0.015257042,25088.102,287.0305,794.3405,0.04464331,397211300.0
3,25081.605,0.00010002205,0.0131821055,25103.973,291.47256,859.0175,0.043810677,941142140.0
4,25078.889,-1.633548e-05,0.010469618,25094.373,284.8248,763.1847,0.03760569,1946589700.0
5,25076.312,-2.5846532e-06,0.0088559855,25087.9,284.12814,851.6561,0.036916003,2381574100.0
6,25078.762,-5.5057226e-05,0.0074055507,25109.191,273.8298,740.14197,0.03361368,984176060.0
7,25079.07,-1.7813121e-05,0.006342791,25132.01,277.57144,755.45996,0.033916343,1485492500.0
8,25077.389,1.599509e-05,0.0055476897,25087.78,279.72092,806.4898,0.03223338,11161892000.0
9,25077.646,2.8560848e-05,0.006324596,25092.316,272.9118,761.26624,0.030330021,3345321700.0
10,25077.797,2.159163e-06,0.005705358,25107.164,279.30432,985.08655,0.02995566,22910636000.0
11,25081.7,2.896787e-05,0.005137083,25098.408,271.9047,742.0045,0.03214287,1634342300.0
12,25079.873,-4.6613472e-06,0.004141106,25103.5,280.0606,801.1522,0.03011877,11159049000.0
13,25080.086,1.5786985e-05,0.005908522,25104.867,277.3373,787.4922,0.030523015,9601766000.0
14,25076.021,8.922085e-05,0.006037768,25096.65,274.14993,762.1775,0.029796539,3893723000.0
15,25077.646,3.7936774e-05,0.0076744114,25104.457,270.2153,754.01373,0.03497588,209105920.0
16,25076.146,1.7114326e-05,0.0066833543,25092.176,269.23602,720.5364,0.032730885,656065500.0
17,25078.094,-1.5462001e-05,0.0059784525,25097.72,270.7211,727.3555,0.027587228,8019671600.0
18,25079.123,5.240145e-05,0.0060250666,25105.922,271.8883,766.9039,0.031284075,2484748800.0
19,25082.197,-3.1380674e-05,0.006181949,25100.623,269.77908,815.3666,0.029632324,2138500000.0
20,25078.219,6.6175517e-06,0.0058258716,25111.701,267.1395,696.01373,0.02802823,1496136300.0
21,25079.264,3.6951304e-05,0.005482223,25124.012,270.1615,731.9564,0.029990235,3112275200.0
22,25081.506,2.4439667e-05,0.005358625,25110.695,270.75473,778.05896,0.027514627,3977374500.0
23,25081.78,-7.4284e-06,0.004984139,25112.012,263.4877,760.2501,0.024734212,4910417400.0
24,25078.861,2.6228707e-05,0.0044315564,25097.201,267.26462,759.1109,0.023966191,12276507000.0
25,25081.68,1.4257805e-05,0.004926681,25109.486,266.06348,785.64026,0.025243945,10281051000.0
26,25080.48,2.2474007e-05,0.004840094,25104.49,267.89053,722.9124,0.02415767,16527308000.0
27,25078.594,2.4652241e-05,0.0044002654,25095.412,267.00858,724.93,0.022375971,15383720000.0
28,25078.43,4.7155263e-05,0.0052498174,25096.484,264.2352,749.20734,0.025115002,2494619400.0
29,25076.088,1.3309078e-05,0.0050465544,25096.012,264.4723,724.99445,0.023553515,14033315000.0
30,25075.574,-3.975048e-05,0.0059088976,25103.941,268.40512,700.70795,0.022420648,33789270000.0
31,25074.53,0.00010806001,0.005665807,25097.75,265.73315,747.1454,0.023815671,8575286300.0
32,25075.955,-3.0226207e-05,0.005701157,25097.195,264.0253,855.7055,0.023271818,12609614000.0
33,25075.67,6.2835694e-05,0.0058348696,25095.506,267.71085,727.3907,0.022361169,31348300000.0
34,25074.979,6.666555e-06,0.0065162843,25093.191,262.89484,705.3157,0.021162335,23754150000.0
35,25071.756,3.908087e-05,0.0054785344,25107.01,268.22223,716.3127,0.02268799,24890765000.0
36,25074.498,-2.3977203e-05,0.0051293448,25094.605,266.9243,800.24554,0.020446135,128463634000.0
37,25075.13,3.3503056e-05,0.004924152,25113.47,266.00665,824.0369,0.022140399,20429169000.0
38,25073.662,-3.75962e-05,0.004420644,25103.129,264.70383,697.3114,0.019952815,51823030000.0
39,25071.396,3.5855694e-05,0.0048026596,25091.389,263.97745,706.2688,0.019720007,79078720000.0
40,25071.2,4.2208125e-05,0.0057418677,25095.893,266.72552,721.9574,0.021788495,53531775000.0
41,25070.406,-7.798647e-06,0.005617021,25095.244,268.1606,727.91833,0.020689264,55074830000.0
42,25070.797,1.9731478e-05,0.0049737785,25094.342,267.00836,752.55383,0.019351166,79950684000.0
43,25069.281,6.4761516e-05,0.0067875385,25086.092,265.22437,748.40027,0.018217437,116924830000.0
44,25068.87,-3.3435048e-05,0.006942763,25100.723,262.66272,691.66113,0.018003676,78299610000.0
45,25069.633,7.932429e-05,0.0060424134,25103.525,264.8924,733.56165,0.018488768,72414450000.0
46,25067.451,-2.3506059e-06,0.0047959196,25088.346,267.6387,703.4909,0.018717377,121789710000.0
47,25069.443,-9.100757e-06,0.0055813943,25088.334,265.14038,788.19116,0.017440446,223982340000.0
48,25066.924,4.0562343e-05,0.0071942313,25088.71,260.82916,686.97107,0.018020118,263006780000.0
49,25064.361,3.9188035e-05,0.006198342,25087.045,267.31982,731.4856,0.017947504,248891230000.0
