Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,124473.125,-0.006230663,4.9426875,123954.62,324.32953,872.6523,0.12600711,1801.7004
1,123892.914,0.0074122706,2.9499004,123306.375,287.86435,691.194,0.10349493,281.20905
2,122978.7,-0.0007055685,0.97807807,122673.74,271.70935,600.9506,0.093945354,152.06007
3,122604.65,0.0006835386,1.0844996,122306.945,268.79816,565.38184,0.09072042,162.10797
4,122516.805,0.0006895993,0.8709213,122351.86,271.67682,596.5398,0.09091447,167.23682
5,122523.1,0.0005258359,0.7876968,122325.555,265.67294,565.5318,0.087919645,153.32727
6,122495.4,0.0008094233,0.8059164,122414.836,263.27744,537.3883,0.08640821,131.96782
7,122550.73,4.5993926e-05,0.742816,122340.52,260.1542,524.8666,0.083335266,143.19975
8,122568.27,0.00026736557,0.75003004,122555.42,256.33832,522.16144,0.080244176,134.94449
9,122441.23,0.00040624553,0.71553487,122380.766,252.4822,496.4894,0.07879056,112.53602
10,122405.98,0.000364089,0.6971442,122341.16,251.07785,484.36002,0.07668884,111.88083
11,122393.85,0.00033356957,0.66334796,122262.375,251.94339,486.61655,0.076730736,113.25212
12,122323.625,0.0002518885,0.66484445,122430.93,248.70695,482.1165,0.07541858,99.72484
13,122407.98,0.00016908385,0.6611171,122294.95,251.25099,500.79993,0.07602441,121.06584
14,122359.21,0.00041320696,0.66626674,122268.625,250.64449,489.28958,0.07547891,142.08495
15,122431.73,0.00015076846,0.6469589,122253.99,251.32603,477.03043,0.07496999,124.0039
16,122301.33,0.00038332716,0.6313705,122256.88,250.905,485.1219,0.07583517,109.62815
17,122286.73,0.00011459664,0.6322562,122266.66,249.23248,488.46936,0.073689915,155.88826
18,122302.73,0.00027521627,0.6335296,122285.16,253.98245,497.77237,0.07626066,136.48643
19,122316.43,0.00025773124,0.6374942,122385.79,246.37401,473.2881,0.0740063,117.102264
20,122351.56,-9.473898e-05,0.6334532,122259.17,249.86751,476.0698,0.07346344,148.55833
21,122216.12,0.00018397384,0.63238764,122335.086,251.52263,488.56186,0.07473766,139.72581
22,122267.75,0.00015333928,0.62492937,122221.2,249.6614,488.45685,0.07237303,151.35144
23,122155.305,0.0001937572,0.6236655,122274.7,251.53989,485.93256,0.07509149,143.88452
24,122192.98,3.6008656e-05,0.6159057,122251.52,251.70718,488.9088,0.074565694,150.9607
25,122166.04,0.0001827391,0.62019426,122168.61,249.37755,469.3,0.0737582,114.347755
26,122142.77,0.0001817448,0.6155928,122289.36,246.65672,463.9564,0.073200874,120.85266
27,122164.95,-4.4897013e-05,0.6383276,122206.555,247.49168,476.13022,0.07303718,141.65067
28,122162.875,0.00021876395,0.62642324,122158.54,249.84573,481.51147,0.07441905,142.48311
29,122130.95,0.00019007437,0.6337475,122076.95,250.80731,485.52603,0.074618906,139.15488
30,122085.89,0.00014111679,0.62663287,122143.11,251.15721,478.30734,0.074809484,153.15018
31,122068.73,9.8327735e-05,0.6372978,122019.35,247.93166,468.4231,0.073166706,123.218185
32,122066.62,0.0001696501,0.6394984,122175.67,249.49548,485.63544,0.07446976,104.66883
33,122069.875,4.901495e-05,0.6316642,122159.98,248.8443,485.40408,0.07353821,135.44911
34,122168.625,0.0001963254,0.63592976,122294.68,247.32574,468.03964,0.07248043,149.03589
35,122198.6,-4.6472065e-05,0.6408157,122287.04,246.639,484.73825,0.07250365,165.72528
36,122163.02,0.00014730803,0.6360068,122242.66,249.11328,478.2555,0.07210448,166.14986
37,122193.805,0.00014922452,0.6448979,122249.18,246.64531,462.9495,0.071414426,159.2922
38,122254.08,0.00021720455,0.63988006,122258.76,247.21259,462.11234,0.07240401,137.86374
39,122225.24,-4.2242184e-05,0.6638954,122301.07,246.38057,458.73508,0.071876116,154.07964
40,122244.18,0.00020973841,0.6668648,122165.82,247.55072,459.63266,0.07195805,164.34947
41,122147.25,3.961213e-05,0.6478097,122172.375,247.39142,483.81845,0.071779296,158.22816
42,122128.0,0.00022669286,0.6579243,122137.14,248.08606,468.93512,0.07290806,144.00414
43,122151.555,-0.0001176063,0.65501004,122141.695,246.78603,461.78494,0.07267569,119.86699
44,122082.68,0.0001993387,0.68010205,122114.26,244.41472,458.88647,0.07241719,119.64886
45,122067.1,0.00017112085,0.6828972,122222.86,245.67741,463.3096,0.07337259,96.628105
46,122066.21,0.0001923062,0.6825046,122154.78,244.68011,455.8398,0.073895775,82.41365
47,122083.52,0.00011867034,0.6819149,122142.055,248.16951,464.48495,0.07409959,111.504
48,122069.375,9.834273e-05,0.6823146,122106.19,247.32028,491.704,0.07295327,126.57625
49,121984.25,-0.00011398001,0.6811433,122055.35,250.95032,477.93094,0.07320637,217.10008
