Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,123345.68,-0.006234361,5.0436325,122919.04,319.78818,888.22473,0.1217947,2390.3052
1,122239.19,0.0043880637,2.3696182,121752.79,295.46796,726.8735,0.10945421,318.15515
2,121733.68,3.4807251e-06,0.85923356,121824.14,278.20297,608.76953,0.0936286,389.71387
3,121643.33,0.00070987124,0.8908722,121508.95,272.2474,581.31616,0.09216423,248.70758
4,121574.35,0.0008884803,0.77317506,121535.12,269.72006,563.9874,0.08845131,239.6773
5,121533.68,0.0006562578,0.7119009,121520.36,267.24237,552.2501,0.08800869,172.80812
6,121537.68,0.00028788167,0.71573585,121398.016,260.9877,560.82935,0.08377747,170.7888
7,121491.31,0.00034033257,0.6733677,121452.94,258.09058,519.84357,0.08145564,195.7534
8,121441.2,0.00040360392,0.6619777,121369.86,258.38596,536.38513,0.08016388,179.34071
9,121359.33,0.00025393555,0.65233237,121239.61,254.91089,507.87662,0.078341804,207.56342
10,121315.4,0.0001316356,0.6156834,121244.42,254.29904,517.07666,0.078059845,179.50822
11,121263.58,0.00027318942,0.6075215,121201.7,252.99733,510.45584,0.07730834,150.20378
12,121263.9,0.000290308,0.6229429,121208.58,249.721,498.67563,0.074839294,147.34254
13,121260.04,4.8965077e-05,0.59197885,121200.17,252.42252,499.36017,0.075204186,181.8818
14,121247.375,0.00015836,0.59226084,121206.41,251.00865,526.9981,0.07454422,191.19347
15,121280.125,0.00022602007,0.5982427,121187.45,247.81706,484.93375,0.07338113,175.03261
16,121284.7,0.00016033175,0.59060466,121256.53,248.74867,488.35397,0.074134775,167.185
17,121292.375,0.00039444747,0.60053724,121205.055,249.7286,484.9312,0.07420843,130.84679
18,121246.21,-0.00014437885,0.5928636,121208.89,252.00006,496.91498,0.074035466,222.6484
19,121264.39,0.00011852961,0.5892001,121180.74,247.97906,480.9146,0.07373393,148.42339
20,121212.33,0.00023140047,0.59447813,121171.82,247.5599,488.177,0.07408941,116.696915
21,121216.48,0.00011396541,0.5878312,121234.766,249.53181,478.87717,0.07484282,99.66736
22,121181.086,2.2371813e-05,0.5785913,121134.07,246.65752,470.6893,0.07245759,134.50305
23,121211.29,0.0001460447,0.5754854,121204.69,245.24402,468.74466,0.07245966,117.60641
24,121208.555,0.00027725517,0.59084433,121179.7,246.32002,465.87122,0.07338964,121.5988
25,121205.99,0.00017257589,0.5761907,121181.02,247.02075,466.9536,0.07224393,118.58569
26,121198.49,-0.00016306006,0.5606098,121197.805,245.96864,489.34634,0.07222008,123.309395
27,121215.31,8.4339925e-05,0.57049507,121223.52,245.66347,471.42508,0.07165998,122.84791
28,121201.62,0.00018312987,0.5738059,121180.66,246.83781,473.34973,0.07203531,126.96371
29,121148.02,5.8824524e-05,0.5764118,121107.92,241.8301,465.90363,0.069910474,124.45008
30,121143.46,8.052185e-05,0.57025737,121158.46,244.25592,467.3668,0.07200733,100.87549
31,121120.48,2.9247476e-05,0.572428,121126.3,247.26714,483.71622,0.071883544,149.841
32,121094.79,3.9529987e-06,0.578736,121119.79,247.15118,478.92923,0.07248943,134.05322
33,121095.805,1.3828301e-05,0.5882887,121084.11,243.00076,464.4735,0.070254266,150.41682
34,121094.414,0.0004351304,0.5799714,121114.46,242.01064,454.99014,0.07139782,96.260086
35,121083.87,-0.00010262749,0.5778066,121082.53,243.36421,457.00262,0.07083645,94.43662
36,121084.375,6.5286644e-05,0.5835194,121099.94,242.67392,461.96475,0.070324205,105.32106
37,121069.65,6.1927596e-05,0.5863857,121078.36,242.94305,457.713,0.070157796,115.11271
38,121051.33,0.00028951632,0.6096929,121121.92,245.38986,461.38495,0.071556434,113.71195
39,121071.45,9.439274e-05,0.6061484,121089.66,241.83298,458.07675,0.07072027,99.03458
40,121069.375,0.0001678911,0.6078241,121118.98,243.84859,459.94873,0.07197078,105.162964
41,121065.35,2.2344804e-05,0.59637266,121104.125,244.8769,461.38394,0.07136899,117.7945
42,121093.48,-9.481308e-05,0.6036824,121119.91,242.00809,459.49136,0.07053881,117.09858
43,121075.4,0.00024525067,0.6164069,121130.414,242.95375,467.1429,0.07200736,102.52817
44,121099.805,9.005494e-06,0.6127973,121163.53,242.10736,467.30298,0.070887126,95.06076
45,121094.2,0.00017261342,0.62650436,121155.04,245.38074,470.87457,0.071772836,118.02654
46,121087.69,0.000109316454,0.6227614,121165.484,242.08316,466.18497,0.07020148,129.48676
47,121090.64,6.0940813e-05,0.6188676,121188.89,245.56062,473.09644,0.07186406,115.60612
48,121123.055,6.349334e-05,0.6544255,121168.19,241.0562,461.2066,0.069159545,129.95036
49,121085.625,-1.4475733e-05,0.62027335,121168.37,239.20297,449.6884,0.068410285,104.20912
