Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,26346.928,-0.00078010897,0.16643624,26182.467,507.48727,1674.22,0.15717016,1888.3933
1,26009.021,0.000857107,0.056475546,25877.045,503.46817,1630.9374,0.16640516,177.9434
2,25848.725,0.00029365547,0.04208587,25831.547,477.86856,1300.2384,0.14727826,542.764
3,25822.354,0.00011572158,0.039628047,25849.227,469.21075,1198.9857,0.14020434,1438.4913
4,25819.018,2.0762009e-05,0.03670188,25784.055,463.85995,1169.6301,0.12933293,32270.969
5,25811.855,6.0059665e-05,0.033634562,25802.896,460.97647,1176.3629,0.12406013,65937.46
6,25795.36,2.0856713e-05,0.035169072,25785.168,460.25616,1125.8645,0.12509945,25594.082
7,25775.832,3.5875735e-05,0.033484384,25809.951,457.11017,1152.4823,0.11776505,487872.12
8,25782.895,-5.037384e-05,0.033219215,25783.967,459.8572,1184.0698,0.1222949,64851.305
9,25761.06,-0.000110175366,0.03354597,25780.4,454.4093,1170.9344,0.10971547,4208368.5
10,25750.605,7.0078226e-05,0.033777613,25775.88,459.88898,1172.395,0.1179721,387581.84
11,25754.166,-3.2261814e-05,0.032584097,25757.557,457.57083,1208.642,0.115253426,1098393.6
12,25754.402,-5.8590074e-05,0.032505207,25740.9,453.1604,1172.8053,0.10775986,7759136.5
13,25777.37,-5.735138e-05,0.032349367,25769.586,452.57864,1162.6681,0.10427864,10910457.0
14,25773.422,-0.00011293716,0.03251542,25764.178,448.14615,1198.9844,0.09451938,584872400.0
15,25788.67,-2.9975024e-06,0.032761432,25820.887,451.55457,1144.0325,0.10693881,14421789.0
16,25806.482,-3.7284735e-05,0.032506626,25789.98,453.346,1171.8286,0.10112514,100541870.0
17,25820.389,-0.00012610503,0.032898363,25808.824,453.6089,1188.7313,0.10221718,310813860.0
18,25825.451,-1.535325e-05,0.033827227,25820.105,450.88242,1178.9775,0.10192867,495365800.0
19,25827.7,-8.955151e-05,0.0329501,25814.832,453.1012,1185.4524,0.09675919,6327442400.0
20,25828.584,-6.035323e-05,0.0340161,25818.502,456.8022,1218.8125,0.1059895,693467200.0
21,25812.238,-7.0786664e-05,0.03394059,25851.553,453.52542,1190.5782,0.104663275,377453380.0
22,25820.223,-0.00011205388,0.03420951,25845.049,452.83206,1170.5118,0.09943666,2628383000.0
23,25838.334,-1.4943056e-05,0.034609836,25838.04,457.0443,1237.3682,0.10369687,2012196100.0
24,25828.545,-3.387671e-05,0.03460752,25821.168,459.76486,1266.1011,0.10300469,3534403300.0
25,25809.678,-5.4548356e-05,0.03436647,25810.602,449.91376,1188.363,0.09450495,30659381000.0
26,25812.55,-5.5020304e-05,0.03532542,25828.756,456.0142,1175.073,0.10008592,5823098000.0
27,25810.072,-1.43963725e-05,0.035050943,25790.43,454.36386,1192.3479,0.096283585,34718190000.0
28,25816.11,-2.3084605e-05,0.034573853,25811.598,458.26868,1196.9728,0.10248262,7434487000.0
29,25810.465,1.4662312e-05,0.03508148,25825.607,451.39883,1174.2878,0.0981106,17417382000.0
30,25821.334,-5.677931e-05,0.03570501,25845.602,456.14148,1215.2743,0.09954016,37396967000.0
31,25818.285,-1.953606e-05,0.0360506,25842.168,459.4185,1201.4232,0.100179575,33286281000.0
32,25830.74,3.3601334e-06,0.036475975,25803.732,460.89526,1229.3678,0.097854696,313842100000.0
33,25816.621,-1.6250881e-06,0.037030943,25821.83,451.43796,1189.611,0.09921211,12296952000.0
34,25817.094,5.8648e-06,0.03687818,25845.186,456.29434,1190.9199,0.10574758,23597738000.0
35,25809.365,-2.8314174e-05,0.036880877,25794.188,455.86215,1212.8315,0.09936206,258501020000.0
36,25803.64,-7.733617e-05,0.037271716,25847.191,460.77206,1200.3053,0.108821645,38895080000.0
37,25829.666,4.682422e-05,0.038327396,25820.186,461.37924,1202.0615,0.109997496,13523749000.0
38,25809.88,1.124256e-05,0.03783213,25805.357,460.2596,1218.4679,0.105741374,133851270000.0
39,25820.701,2.6825e-05,0.03871328,25804.76,462.77454,1197.647,0.10950883,137017295000.0
40,25810.322,-3.7493068e-05,0.037949935,25836.64,458.05258,1211.8905,0.10913357,43902046000.0
41,25827.004,-8.5796324e-05,0.039277416,25828.8,460.0057,1208.368,0.100184575,1446714800000.0
42,25807.982,3.3598715e-06,0.038659234,25827.998,459.67426,1237.0597,0.10023343,1822818800000.0
43,25820.865,4.970543e-05,0.03925251,25816.8,462.94525,1243.8512,0.1022735,547048400000.0
44,25811.875,-0.00010048349,0.03882141,25808.525,459.42633,1183.1597,0.10306267,601359800000.0
45,25819.725,7.489203e-05,0.03880788,25822.285,460.71613,1225.7142,0.108333655,60317426000.0
46,25818.36,-1.961081e-05,0.03951917,25813.627,460.3014,1237.9111,0.10610525,247912240000.0
47,25818.465,-4.1754305e-05,0.040612813,25811.963,462.07184,1227.3765,0.10115981,1294955400000.0
48,25831.219,2.3826073e-05,0.039677758,25819.58,457.9803,1215.3711,0.10097467,423642300000.0
49,25809.885,-1.5107071e-05,0.039423775,25813.775,459.71048,1216.2638,0.09759489,2429132000000.0
