Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,26330.756,-0.0007630634,0.16202939,26200.182,508.34253,1647.9971,0.1571085,2313.5764
1,25986.316,0.0006874294,0.058425196,25870.08,506.76352,1646.9656,0.16657817,184.38536
2,25840.818,0.00024354411,0.04412039,25760.57,486.90695,1388.3032,0.15126334,638.19086
3,25793.059,0.00012769549,0.04035303,25769.447,474.87646,1273.3268,0.14134166,3504.3884
4,25779.062,0.00015587347,0.037437554,25744.469,464.33234,1185.833,0.13329439,6963.2725
5,25778.285,8.69274e-05,0.035219397,25759.47,463.8218,1169.9285,0.12724204,39898.703
6,25792.482,4.0107618e-05,0.03384286,25740.135,457.67963,1167.2976,0.12292814,67894.02
7,25777.104,5.3841154e-06,0.033240672,25776.852,456.31955,1153.0424,0.12259721,54022.016
8,25780.646,-6.8625204e-06,0.032933433,25779.031,456.87344,1139.3893,0.11905052,183464.75
9,25774.23,-8.229972e-05,0.033236843,25764.807,457.78116,1189.4711,0.11522609,717174.06
10,25793.45,1.0051386e-05,0.03290087,25763.021,455.80313,1196.1263,0.11748644,266732.0
11,25788.748,-5.122444e-05,0.03216642,25750.186,454.40726,1169.6677,0.11180205,551335.2
12,25807.74,-5.0943137e-05,0.03185109,25794.223,450.35678,1154.2236,0.1052583,8939892.0
13,25788.469,-5.333604e-05,0.03172727,25771.168,450.82394,1180.8956,0.103826106,21186450.0
14,25833.97,-7.532315e-05,0.03205172,25817.973,452.807,1215.784,0.10348071,9871609.0
15,25832.748,-4.618836e-06,0.03221859,25959.256,453.04706,1164.2933,0.110607274,1241369.0
16,25850.63,-0.00012611102,0.032823134,25828.598,452.0235,1156.1345,0.10435043,8959614.0
17,25844.012,-7.1871465e-05,0.032356575,25840.236,452.2998,1152.9648,0.10085159,19660020.0
18,25844.686,-8.9024965e-05,0.03248912,25829.418,451.62228,1210.2285,0.098292895,69411160.0
19,25812.285,-0.00010139544,0.032832388,25819.33,450.05292,1174.342,0.09426889,214600110.0
20,25830.156,-5.6162815e-05,0.03219789,25898.861,451.3143,1197.3362,0.1036073,23791838.0
21,25805.697,-8.890324e-05,0.03262643,25818.537,447.71298,1161.179,0.09590127,549889000.0
22,25811.719,-5.6478708e-05,0.03433452,25834.9,450.87796,1203.8949,0.09881969,80335490.0
23,25818.645,-8.467257e-05,0.033377673,25819.855,451.99765,1146.8907,0.102716565,18654378.0
24,25825.91,-4.3336036e-05,0.034438696,25802.955,451.38132,1185.065,0.09304117,2398669000.0
25,25832.084,2.455339e-06,0.034134265,25818.203,449.40674,1154.6082,0.09266814,3497615000.0
26,25823.729,-6.7905635e-06,0.033497196,25861.355,450.31638,1165.4165,0.10015691,1280743300.0
27,25834.09,-0.00010686235,0.0335738,25827.088,447.6767,1160.7272,0.09255038,7167917000.0
28,25827.562,-2.2806935e-05,0.034568556,25838.535,452.77933,1174.5242,0.09781631,3684780800.0
29,25827.193,-9.366587e-05,0.035140634,25828.254,454.33456,1196.9241,0.10007482,2439153200.0
30,25823.967,2.138283e-05,0.035253122,25832.305,452.23227,1204.1432,0.096672036,18490864000.0
31,25813.947,1.1074805e-05,0.035481058,25880.057,452.89798,1158.9478,0.105465285,3825641500.0
32,25825.545,-8.06876e-05,0.035714336,25811.781,457.492,1171.041,0.09898667,28192807000.0
33,25816.027,-8.266664e-06,0.035980366,25814.248,454.52078,1237.2772,0.094072446,358598440000.0
34,25824.031,-6.698921e-05,0.03584542,25844.64,456.90518,1221.1804,0.09223529,503834080000.0
35,25821.225,6.208797e-05,0.03601859,25816.797,455.31796,1194.5016,0.08692844,1449975900000.0
36,25818.207,2.92441e-05,0.03584304,25830.61,455.4308,1207.5347,0.0936196,273455600000.0
37,25824.566,-6.2554456e-05,0.035918877,25896.15,456.6812,1246.1367,0.09792956,147622940000.0
38,25831.664,-2.44132e-05,0.03731323,25830.984,455.4072,1297.8282,0.09218024,701310000000.0
39,25845.889,1.2690848e-05,0.037220076,25847.885,455.94565,1203.4739,0.0921274,241411880000.0
40,25846.457,3.8693997e-05,0.037450213,25884.7,451.2121,1193.2588,0.092376016,1088283300000.0
41,25865.803,-6.5350374e-05,0.03702044,25844.607,458.05554,1194.9581,0.09465228,6676451700000.0
42,25872.74,4.425218e-05,0.038019467,25893.518,456.06158,1201.4531,0.097140424,344193860000.0
43,25859.795,5.282404e-07,0.038326513,25845.008,459.53647,1186.795,0.1022213,270287750000.0
44,25833.227,-2.0248734e-05,0.03830368,25863.535,457.95956,1173.1353,0.099854365,181932240000.0
45,25835.738,1.6105385e-05,0.03766563,25864.543,454.18552,1171.0547,0.09599364,958591200000.0
46,25855.457,-0.00010060228,0.03829002,25819.656,454.93478,1192.177,0.08992512,4712299500000.0
47,25828.732,3.8812355e-05,0.0385495,25815.537,457.0277,1179.0587,0.09441824,5382220500000.0
48,25842.057,-5.642858e-05,0.039013255,25826.867,457.35452,1199.753,0.09220909,5121352000000.0
49,25835.637,0.00011641479,0.039767053,25813.469,455.82388,1161.8081,0.096414976,2532212700000.0
