Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,26338.406,-0.00078240084,0.16006047,26177.225,508.82544,1685.263,0.15658444,3719.8384
1,26018.225,0.0006487007,0.06178844,25813.229,503.5965,1600.0482,0.16445163,326.5089
2,25831.045,0.00031880394,0.045951236,25826.275,482.39603,1324.7482,0.14704956,979.4059
3,25821.646,9.359171e-05,0.0423272,25783.727,463.25113,1205.7621,0.13407166,5009.6724
4,25794.482,0.00010293599,0.03727856,25741.348,460.61908,1175.9822,0.12478499,66501.35
5,25741.023,0.0001124538,0.03557506,25744.29,458.63687,1162.8042,0.12356894,94197.016
6,25734.37,2.0905107e-05,0.033801243,25786.297,455.80402,1233.2618,0.11330438,4882345.5
7,25741.365,3.5533496e-05,0.032908857,25748.055,455.0454,1165.2383,0.10769212,16764300.0
8,25781.797,-2.642395e-07,0.032235395,25795.025,454.02884,1149.4745,0.1123755,11063476.0
9,25797.209,-6.7032095e-05,0.03246683,25793.064,451.31168,1276.0105,0.10296788,203888690.0
10,25789.773,4.3140085e-06,0.03212258,25760.521,452.56616,1133.3115,0.108515784,105761160.0
11,25782.463,-0.00011228836,0.033153225,25748.863,450.5303,1201.599,0.103629276,65044412.0
12,25769.082,6.668405e-05,0.031666327,25817.57,452.13382,1127.9069,0.11092864,6224747.5
13,25782.686,-0.000108344735,0.03215919,25776.4,453.7927,1180.4767,0.10136504,589145800.0
14,25790.463,4.486679e-06,0.031709906,25788.963,452.7458,1146.8867,0.10655024,70410070.0
15,25789.96,-0.00012635105,0.032173127,25810.36,450.95316,1163.29,0.101090066,290520320.0
16,25808.885,-4.9511473e-05,0.03176216,25802.81,448.16855,1116.7688,0.09404167,7540033500.0
17,25825.834,-7.91525e-05,0.032182116,25839.58,451.7701,1180.5648,0.09989964,607654000.0
18,25835.736,-0.0001369776,0.033373863,25807.861,444.9249,1176.3733,0.08778426,27846447000.0
19,25818.424,-3.8305763e-05,0.033240132,25791.838,447.43222,1188.9613,0.0866424,26108840000.0
20,25810.232,-8.942554e-05,0.032798633,25802.102,451.16187,1167.3866,0.09058627,30571067000.0
21,25814.898,-9.0847025e-05,0.03333086,25805.406,447.7815,1141.43,0.08615837,491272900000.0
22,25832.709,-8.60655e-06,0.033326786,25846.15,449.76648,1143.875,0.08995795,152372260000.0
23,25822.166,-8.907078e-05,0.033441648,25792.205,448.11642,1117.6317,0.0860198,635077700000.0
24,25819.332,-5.1110612e-05,0.03295408,25814.488,453.95667,1199.0161,0.0878873,3122706500000.0
25,25822.625,-5.9360533e-05,0.033092957,25833.508,453.88092,1182.884,0.08960482,1017407000000.0
26,25835.436,-6.806884e-05,0.033861745,25832.15,450.7071,1180.3713,0.0888901,718359300000.0
27,25829.344,9.245367e-06,0.03452165,25839.94,452.966,1168.3286,0.088528745,1475169600000.0
28,25831.516,-6.821193e-05,0.033573117,25800.828,451.06384,1174.3342,0.08872789,3706455000000.0
29,25848.271,-9.3698436e-05,0.034997117,25839.94,452.09894,1202.5864,0.08298935,3765889400000.0
30,25824.076,3.713937e-05,0.035377868,25842.668,455.71954,1181.5125,0.09619309,24166097000.0
31,25828.11,2.4057705e-05,0.034917504,25849.857,455.8136,1177.8707,0.09751489,38222890000.0
32,25828.521,3.890676e-06,0.035753507,25825.762,456.44208,1181.6929,0.093342535,963493040000.0
33,25820.705,-4.7203805e-05,0.035866566,25846.66,454.05344,1179.2366,0.09538382,170510530000.0
34,25817.83,-1.2765592e-05,0.03549759,25852.805,453.7653,1199.6688,0.09147819,615260400000.0
35,25826.39,2.5645475e-05,0.03579659,25827.572,453.89578,1186.1624,0.08480504,17088797000000.0
36,25817.912,-2.7330756e-05,0.036058303,25830.627,454.89963,1185.6158,0.09291943,779633100000.0
37,25814.998,-5.2009804e-05,0.036018766,25812.723,456.4471,1209.7982,0.09074701,2200499000000.0
38,25814.637,4.96769e-05,0.036399487,25812.97,452.56656,1154.9646,0.08833105,18878818000000.0
39,25819.64,7.098813e-05,0.03660581,25844.156,452.46805,1183.9418,0.08373599,51355616000000.0
40,25816.475,-3.551015e-05,0.037154444,25845.367,458.6985,1173.449,0.09555846,1122196300000.0
41,25823.098,4.102079e-05,0.03735031,25836.38,456.39325,1172.3292,0.091277346,3631158000000.0
42,25816.582,1.9261108e-05,0.03764825,25835.748,458.85327,1175.6604,0.09484589,2610284000000.0
43,25822.238,-5.8734757e-05,0.037702885,25826.38,454.88382,1201.519,0.08953562,28153722000000.0
44,25830.467,-5.691542e-05,0.037657633,25802.674,458.81348,1189.941,0.09172387,50547206000000.0
45,25805.916,8.651422e-05,0.03790012,25839.234,454.39563,1183.5415,0.08465033,121528885000000.0
46,25819.6,-3.7568068e-06,0.038795408,25812.904,459.53992,1197.1735,0.09069294,94964965000000.0
47,25814.238,2.5050602e-05,0.038272705,25852.893,458.21475,1197.0212,0.09354015,13858915000000.0
48,25818.03,-6.715492e-05,0.038791444,25836.81,459.78455,1184.079,0.094349034,31436415000000.0
49,25821.693,6.725449e-05,0.039180297,25857.023,456.9818,1185.0093,0.09333047,250939390000000.0
