Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,126671.5,-0.0068410984,5.0958796,126205.99,316.86487,825.4329,0.12989663,232.39355
1,126097.914,0.0035162296,2.0009935,125580.53,291.25937,714.52356,0.1054808,387.14087
2,124962.805,0.0018553265,1.3397168,125295.05,283.8342,629.2953,0.100608595,246.5568
3,124448.69,0.0004959873,1.074951,124667.96,276.2101,609.7468,0.09592819,315.12625
4,124206.08,0.0041799187,1.3182853,126222.09,280.8033,659.2021,0.101695895,136.63196
5,124176.35,-0.0016319238,0.97484607,124050.875,273.71683,587.3074,0.09277398,219.9665
6,124162.15,0.0003398655,0.7925944,124276.414,272.393,583.1953,0.091689944,233.49191
7,124195.625,0.00045133755,0.8387499,123934.18,268.1856,576.1769,0.089544214,199.96577
8,124213.96,0.0004645858,0.8060253,124138.18,264.33884,551.0506,0.084629714,188.7553
9,124179.9,0.0005132197,0.76954716,124291.586,268.61746,553.2613,0.090451784,136.2123
10,124164.7,0.00045798774,0.7795157,124125.875,263.34515,539.7978,0.085201316,159.01826
11,124165.08,0.00025846242,0.73524916,123862.99,261.02518,534.7303,0.08088503,213.86159
12,123975.23,0.0003179729,0.75400966,123821.69,261.3501,531.6399,0.08101679,201.3949
13,124007.06,0.00033572197,0.7495452,123904.62,254.73393,518.1177,0.077863574,174.742
14,123890.2,0.00044449978,0.7300997,124002.94,256.96695,508.7554,0.07781143,174.9878
15,123921.5,0.00015458037,0.7275757,124038.586,255.98177,515.63873,0.0769709,227.90968
16,123936.93,0.00021462441,0.7179865,124056.78,252.93848,496.34558,0.07559374,183.82802
17,123852.77,0.0003015148,0.7251836,123913.36,252.3281,510.37885,0.07641455,189.04924
18,123892.37,-3.5970006e-05,0.72390455,123791.25,250.64497,499.5953,0.076417565,161.99042
19,123900.81,0.00011144914,0.7207893,123937.95,254.30562,510.01407,0.07810389,188.99222
20,123974.766,0.00012957658,0.70055836,123781.61,252.18878,513.7118,0.0762367,201.97372
21,123890.24,0.00032102494,0.7125824,124172.61,251.18602,487.65378,0.07690453,145.8635
22,123918.44,0.0001590156,0.69159377,123957.195,251.16586,490.3358,0.074288905,154.53055
23,123947.2,-1.0473654e-05,0.70118165,123854.73,246.14482,481.73694,0.07136624,188.8996
24,123945.33,0.00018826975,0.70558274,123744.61,246.00586,474.66837,0.07250372,208.27997
25,123894.4,0.000322722,0.70250577,124004.44,248.62987,521.77386,0.07467521,108.233604
26,123874.74,2.5429763e-06,0.70850766,123899.49,246.2111,471.45764,0.07331948,121.085625
27,123821.49,0.00013758615,0.7018556,123799.27,245.68825,470.29736,0.07311922,117.98253
28,123810.23,0.00021504435,0.69419974,123968.04,247.87656,467.48148,0.07311012,110.14462
29,123877.2,-0.000107765154,0.71530074,123726.734,244.00223,462.66754,0.07072076,115.45256
30,123878.15,0.0002873723,0.70473385,123872.91,245.0506,463.74585,0.07086537,136.74155
31,123966.15,7.9645404e-05,0.7110316,123986.414,242.53967,454.27747,0.07015116,125.574905
32,124014.164,4.254172e-05,0.7136313,124215.64,246.93767,460.56427,0.071961604,123.116394
33,124090.56,0.00015409938,0.72340196,124111.57,244.39635,462.4813,0.0699529,153.83452
34,124114.9,0.0001435441,0.71277094,124026.164,240.50261,459.50626,0.06834229,149.18555
35,124043.85,0.00018769498,0.71591514,124183.77,243.3261,453.91885,0.07110501,110.38058
36,124127.89,-1.19259585e-05,0.72650266,124176.31,241.06824,452.34753,0.06867222,148.87207
37,124083.414,0.00021861261,0.73567873,124164.164,241.71863,451.11813,0.06993659,121.829025
38,124069.25,-3.34756e-05,0.72347856,123976.29,241.8971,491.8,0.068513565,169.9697
39,123981.664,0.00030109214,0.7307902,123899.52,245.57208,471.17255,0.06970132,134.04103
40,123944.75,1.1852942e-05,0.73628944,123719.77,242.28888,453.13092,0.06894616,151.01286
41,123940.89,0.00025579715,0.7448565,124001.78,243.44635,461.34912,0.07018959,119.374054
42,123897.33,0.00011028867,0.738867,123853.26,244.8432,453.80698,0.07009511,150.27003
43,123964.5,0.00024041701,0.7476327,123927.26,242.67593,459.09656,0.07159042,108.64605
44,124064.6,0.00022583746,0.7396826,124229.76,243.59386,456.42737,0.07100028,128.5721
45,124184.52,4.1338244e-05,0.7639983,124090.36,244.58344,463.05484,0.071052976,104.86965
46,124000.68,0.000114601855,0.7646619,124035.23,243.98296,461.44666,0.07048056,118.13148
47,124018.2,-2.6733149e-05,0.74759173,123896.17,244.40584,455.9329,0.07089082,118.67002
48,123980.69,0.00019056853,0.76250696,124059.02,245.06851,481.12802,0.07164274,120.30417
49,123930.96,0.00016035291,0.76418287,124055.33,245.62177,461.0493,0.07199886,137.1323
