Epoch,Train Loss,Train Grad,Train Grad Var,Val Loss,FID_inf,MIFID_inf,KID_inf,IS_inf
0,25990.607,-0.0017912671,0.14454949,25831.627,510.26874,1632.4557,0.14951198,21748.146
1,25749.646,0.0004052778,0.0528796,25605.604,509.99823,1651.4895,0.16114675,1219.4493
2,25548.451,0.00042818286,0.03491756,25554.514,496.09534,1545.321,0.1568212,518.7116
3,25508.113,0.00018124655,0.025180548,25478.404,481.3541,1332.3671,0.14484906,2815.9421
4,25495.865,0.00013807291,0.021638623,25486.818,471.90015,1354.6091,0.13120164,52369.89
5,25490.113,0.00011428341,0.01863631,25489.994,461.9545,1211.646,0.12205733,97305.8
6,25460.1,2.6552962e-05,0.017060945,25442.064,456.27188,1314.2236,0.1119467,467709.3
7,25461.965,6.9599715e-05,0.016351212,25465.854,455.28824,1244.8618,0.10883124,1619234.1
8,25473.467,3.4969686e-05,0.015906444,25494.64,450.7209,1211.5518,0.105299436,2955574.5
9,25486.445,-5.3707696e-05,0.01579386,25490.342,451.9917,1222.8591,0.104023986,6011817.0
10,25480.562,-2.5717893e-07,0.01581247,25493.129,453.80692,1209.9703,0.10119861,4939131.0
11,25517.193,-2.777474e-05,0.016426591,25521.197,454.31183,1265.0231,0.10559431,2208854.0
12,25540.896,-2.0083751e-05,0.0169381,25574.686,457.17792,1264.0009,0.101484716,11682877.0
13,25552.55,-2.952229e-05,0.016801877,25526.146,451.9978,1237.2267,0.0923366,246602980.0
14,25544.686,-6.872526e-05,0.016509881,25545.707,452.84302,1262.6941,0.09600892,92273390.0
15,25546.15,-1.608555e-05,0.016525416,25553.838,460.4019,1330.4528,0.10372236,32912560.0
16,25525.0,-9.252344e-05,0.016112033,25514.506,449.93808,1217.1362,0.09339224,154759740.0
17,25540.564,-3.173111e-05,0.016718503,25564.986,454.10013,1229.7068,0.10148711,30368804.0
18,25553.309,-0.000100064804,0.016849836,25512.834,452.04285,1246.3595,0.09238823,290175870.0
19,25541.479,-6.875822e-05,0.01696148,25545.754,452.99683,1268.4575,0.09376665,108188670.0
20,25529.766,-3.9323033e-05,0.01702205,25542.506,455.1063,1280.3824,0.09890846,60171828.0
21,25535.803,-5.502836e-05,0.016653582,25548.867,457.53528,1298.8118,0.099405445,172140830.0
22,25538.049,-1.7132877e-05,0.01726043,25558.686,452.05377,1254.9712,0.096310034,142228270.0
23,25555.223,-6.538713e-05,0.017842995,25563.15,456.84866,1245.3182,0.098097816,65430010.0
24,25561.287,-2.302694e-05,0.018161232,25558.887,455.774,1280.9694,0.09332993,431220000.0
25,25565.227,-3.5863254e-06,0.017716005,25558.688,454.02786,1352.1649,0.09141932,607153500.0
26,25551.332,-4.339577e-05,0.018180093,25566.633,455.73245,1259.8666,0.09359758,431280540.0
27,25546.203,1.9874192e-06,0.018454624,25553.232,456.22025,1396.3978,0.09401387,831083900.0
28,25560.77,1.9383195e-05,0.01792175,25547.697,452.94617,1247.3197,0.08461367,14556469000.0
29,25554.654,4.2428364e-05,0.018241165,25575.074,456.3058,1275.6733,0.08808469,4121707500.0
30,25545.303,-7.26323e-05,0.018274723,25569.814,454.64713,1284.8856,0.085019514,54379820000.0
31,25564.744,4.1850242e-05,0.018899785,25565.488,456.43176,1395.8544,0.088219926,33035588000.0
32,25555.193,1.3826392e-05,0.018452976,25573.086,455.1857,1225.9357,0.08666254,84751300000.0
33,25560.445,3.1147978e-05,0.019569183,25563.018,456.73508,1290.433,0.08703137,26714188000.0
34,25560.555,3.999374e-05,0.019562567,25569.193,457.10437,1301.2633,0.08547161,64384713000.0
35,25555.373,-6.474671e-06,0.019419253,25558.56,456.1159,1282.3577,0.089780614,14837759000.0
36,25556.938,1.8784514e-05,0.02025291,25562.129,454.23456,1358.2687,0.08939435,7106747400.0
37,25554.889,3.6161637e-05,0.019898528,25573.79,456.08444,1268.2334,0.09176556,8990814000.0
38,25561.959,-6.6578585e-05,0.020875666,25548.326,449.11658,1237.6377,0.08459129,21109893000.0
39,25548.447,7.48542e-05,0.02012584,25558.557,453.47037,1255.8663,0.08836393,12090857000.0
40,25556.197,3.8583716e-05,0.020573787,25538.424,452.69803,1244.4574,0.08480035,293947930000.0
41,25546.852,-3.1579646e-05,0.020511301,25568.633,450.94135,1233.2517,0.08562948,57115546000.0
42,25544.076,2.6673282e-05,0.020386023,25562.05,453.7955,1252.407,0.08599062,343821800000.0
43,25556.607,-2.6138323e-05,0.020609936,25555.186,453.89563,1260.6616,0.084297284,3325052800000.0
44,25546.11,1.7802136e-05,0.02015671,25576.26,451.60785,1223.6473,0.082308754,808419400000.0
45,25564.062,1.8715218e-06,0.021260574,25577.316,454.88614,1234.9438,0.08675234,1051107800000.0
46,25574.566,-1.8330515e-05,0.021966701,25571.4,452.4191,1229.7407,0.085277654,543412160000.0
47,25556.342,-4.1480853e-05,0.021827418,25531.45,451.4475,1240.0289,0.084650636,445191100000.0
48,25562.111,4.1957428e-05,0.021980362,25568.117,450.82968,1224.7299,0.085400224,363351050000.0
49,25568.484,2.6177464e-05,0.022374243,25560.305,453.15018,1222.4604,0.08549524,180232240000.0
